id,from,to,created,amount
b2af45e995160206,4486429684109390,4486907973456320,889833.6415230342,200
6dda19b35c463c6b,4024007129978450,4716911315759160,889898.4619281943,13.79
5df94bc8be902b13,6011873204752150,6011809195923390,889942.8379533013,69.2
9e4b22914a045067,6011206091367510,5457958198296530,889961.4120550968,62.15
f19fff7ebf17dd1,3772109672053070,4577507341421690,890011.4682072483,3232.03
76651b363bb0e553,6011820433537390,4024007132940970,890036.1526326525,46.21
81357882541dfdfa,6011374532734340,4486193344046540,890040.519490541,100
48bf31c27a5acfe5,6011180655894430,4539506159122530,890113.9466065455,93.75
5191ae766e49d7fa,5584096486416350,4916829377472530,890149.1048747121,50
58274f470170b853,3745347646688970,3400254371747960,890197.015076797,2068.61
d535f0922561b530,6011791786487050,3417016523960880,890249.4028303096,74.23
8e813b1b864ff6be,4716964782089900,4716911315759160,890277.7181313159,26.71
76dcba8bb7219691,3411506609096130,4982660892875490,890345.3540355116,6183.23
cc3e3f218c1adedd,4539559905439540,3462813827766330,890363.0197435059,55.73
556512e7f912a05a,4532976670654920,3485284831998190,890384.3106645446,500
8430848354996597,6011049132848430,4024007132940970,890453.3443178508,11.13
7ab5b15f60c5e191,6011841912908660,5101968023515520,890506.6243963073,200
5ee8edbe05029bfc,5257132522115170,3720141451189460,890543.9115667089,63.85
d1bbbf84e613fc63,4916404912898190,3719722950977110,890564.7336248308,52.93
302157cde4ebc5a4,4929324694602940,4539467308738180,890612.5281218427,39.79
d57ab09b848b048,4024007178254860,5415890979651320,890664.9509302541,1000
da4761ceb4613437,6011908588707140,6011075324052050,890699.7155379824,2119.23
d5a58692d6e5756a,5240215115265170,6011335130121350,890730.2855427837,70.5
5367484e3d1eb71d,4532020179850500,5515653094753200,890779.0633821362,57.53
fa0713699953ee2a,3452081118876030,6011730504222220,890816.8646135455,44.39
8f7b1b7f0b928e0c,4539435549995620,3494434771919370,890858.0106511057,32.8
f8ef7e004c7b8915,4024007149745320,4982660892875490,890891.36493013,13196.11
c4726fcc1627196a,3779193243811710,6011335130121350,890915.686748869,51.77
a9528ba992318ac8,4556197873366070,6011730504222220,890984.9145058097,1.97
f3d0cd04ec391b29,3784570536988120,5459856943450580,891001.3603905366,69.31
560eb685d5582bf1,5325640638299200,3492969229743380,891073.268469148,14037.03
b3017c5c133c5f45,6011206091367510,3746420280754460,891084.2870450582,3353.43
f843f81018745566,6011203805036180,3445318480259650,891146.6298795749,100
ff4c642af4d06d5f,3424714879304800,5567668373178340,891149.7633416697,15.63
6f98c3312affe29e,4486610577177450,6011453657393580,891188.2570993851,73.34
ccb859e0de19b9c6,4929775249763980,4539038259647870,891231.4241320463,44.39
16a2f6667c5fa8a1,6011673781024200,3731244098162800,891267.3376288932,20
e1ea11bc5e994347,4716964782089900,4024007132940970,891278.7305255178,28.33
e40fd9179b8c50ef,4916286581323560,3719453760675050,891310.4251451103,1000
74488881f4eba9c5,6011435011938980,3720141451189460,891330.3248990419,77.49
1fa1ae52fe6e2892,6011206091367510,5457958198296530,891381.2568238447,51.73
ada3e6539ea575a6,6011216495561930,4916251408361440,891434.8743028379,4184.68
e7d46dc28304e725,6011035838711590,5535820455895330,891504.040919731,67.09
30abe34292227cc8,6011520182790580,6011998015196080,891561.8711487454,200
3ecd508cecf8969,4024007111680160,4916433417835780,891587.6984120082,50.71
a250dd5983e04ef0,6011393247515440,4716911315759160,891632.5081360682,58.63
5ee1c861cd3d9da1,6011081960268780,3796571911774770,891668.2547484755,36.42
59b3b53b82abe9d6,3778607203973010,6011182764362570,891690.5071864909,36.61
a6670e261cc941a1,3737141649050460,4556972685601060,891744.6561727171,3160.06
bf562aa577fe9ec7,3784570536988120,3744391653203010,891785.9507441664,51.77
c4a2e06b6df3a6cb,5221414400578030,3719453760675050,891847.4905450569,100
10a08ad0c76e058f,5133603844143030,5181142465098920,891899.6861097687,1.29
371e4269a49dd94c,6011520182790580,6011771484024500,891926.2540208648,500
801659a16190ff70,3745347646688970,3400254371747960,891969.019370001,4220.3
f256cf74659ac8f4,6011399381917320,4024007132940970,892013.8281651597,99.56
4403cec548f64182,4245869621038710,5535820455895330,892023.8514723338,55.24
146289ef875ee9de,5131690299582870,6011809195923390,892025.9947654494,53.43
dcc1c467416607a5,3726154290861340,5134783320882910,892054.1353302302,93.13
27d4b812fea40902,3710901249911480,3462813827766330,892119.5296741554,72.63
8e4c0eb3be5eae0c,5503834614699230,3796571911774770,892172.7033745649,62.29
a66d7ba47f6882c,4929350795435450,4556972685601060,892173.3444979609,2449.63
ab8509be788a173e,3421338037328880,3426393127278200,892203.9817217244,32.86
cbe41f82f3abd0ff,4532881485359640,5535820455895330,892269.8068950396,35.6
5f283e573b00838a,5386021292229640,3731244098162800,892301.6532325082,50
aa76bc6a32c89604,3784570536988120,6011809195923390,892350.7891211445,24.16
7e1477cc178ad7c,5131690299582870,3485284831998190,892414.797584066,1000
c6982cf160a7eb87,4539559905439540,3462813827766330,892464.0999111485,57.67
21a8b872b6155428,6011229479063860,3719453760675050,892483.3957244788,30
12e38a27936a34ba,3783271691282970,4486907973456320,892546.7423226108,500
7242bd93d0c3f09c,5379449084759320,3769123861127710,892611.3935027481,100
4b4e8dea0c949cc5,4556502018286660,5557765964296770,892652.0736218826,11.89
d72e61d64be77d8f,5384078980221960,5219574660384370,892670.1606316543,50
246f69c9dfc2d0d0,4716517413307520,4577507341421690,892696.2375365478,1958.0
fd1c9256a1015e62,6011374532734340,4486193344046540,892724.5134839974,50
775f79c4b5ff97fc,3498700441285260,4486193344046540,892727.4530256985,500
f4c27e0f94c82c99,3737141649050460,6011335130121350,892758.6957766473,84.08
e876ffc21f555137,4916648676352430,5134783320882910,892774.4607742002,53.95
5b84d6f9e124d33,5278132887599670,6011809195923390,892828.2047127989,38.46
8fd4ef6288d3db16,5257132522115170,5577810073936100,892838.3438110446,2.1
cdd630d3d94607d6,5413479678268470,6011625275281520,892885.6071757246,100
6f4aa685370b9910,5485828117849550,5272423295103200,892952.5168305215,1000
efa89ab73f6e150f,5143680603069460,6011182764362570,893018.915600689,58.18
3486e5a3b4ac3559,5188109638161710,3731244098162800,893071.8743270641,30
9b8f45feb2513570,4556934186654390,6011752625707630,893115.3790908516,6.81
1af9b99951da7ff3,5249763966454740,3746420280754460,893175.2814440472,3261.27
c39dcf1b902cd6b6,5197882872425960,6011858637233190,893210.5960513616,37.39
7069528f9cba8423,3716255893691090,6011196079760790,893241.8484649544,2237.02
cf8ac25045cca1ca,4024007130820470,3789824185579870,893302.399038262,100
93df2f41f760298e,5479558250692010,3746420280754460,893362.9631304633,4083.24
347232f6c68b138,6011236460437480,5134783320882910,893366.0611747928,31.97
eec561492349c61d,5503834614699230,3417016523960880,893430.4021647257,9.36
bfec3d12f4243df3,4024007144821550,5474449517899590,893445.5540658704,20
6fb6b408d57c2ebd,6011534893846400,3719223021023620,893512.9905250493,54.91
c5f02eaa29583032,5485346987075290,4486368931858520,893583.6874260411,68.67
a70f0f38bd65de82,6011158741207080,4486368931858520,893612.1819917745,49.12
ad5efe0cabd4995a,5307293297171300,3793908657538950,893677.8420048422,90.83
81f83fbe0e21096e,4532828620025460,3445318480259650,893737.3453846637,200
9f076c1f20cef43c,4532789173899000,6011075324052050,893751.38434969,1766.33
3b44b92f79bd7b2e,5291494129909850,6011335130121350,893779.6885664276,95.56
1cf33e2e59d292bc,5535662944899260,4982660892875490,893814.4854612094,8869.21
c7fa3d6c61a865fc,6011609272238390,3470496432738500,893881.5310095018,34.87
76a799ca954f9c29,6011870724640420,4539467308738180,893902.4720751647,112.83
7526bfe7cfb3d2b5,3412041293593640,5459856943450580,893973.8522858489,37.62
b2bc9e00b2c0eaf,4556197873366070,4929099913255070,894008.3126487079,500
fb84612154f5ab13,3498700441285260,6011217427697590,894020.1430948932,19.5
fd1842c6a5c85bb0,6011177098357170,4539467308738180,894085.3536832861,60.1
fe40b69e58e48084,3494549645407350,6011790849651640,894089.2590217968,1000
3bef7f5137d971f1,3448647326326890,4556741512742490,894155.3988477159,20
d6a4a593677d0037,4887960498121270,4556741512742490,894159.2340100763,500
50d5f2480355ac6b,5411196953269540,5219574660384370,894229.2135282992,50
715a9b311edbffb7,3477370810328320,5535820455895330,894258.2275503812,11.99
129d3e2904804a4b,4929331179163520,4024007132940970,894312.8710739629,67.67
179014cecd65a9bb,3470127261025160,4539038259647870,894378.0342826548,22.35
20d1c764dc011406,6011208559710150,4486368931858520,894410.6084682242,91.47
94b289695d42e4e2,6011923988803240,4486368931858520,894417.5959065947,73.41
c01d1ab49729a543,3784570536988120,4556674960519830,894417.7553377732,4.12
9348d18ae0c85c77,6011614354085230,6011625275281520,894472.0515502418,200
c29947eb6e61539c,5188109638161710,3769806059073700,894475.1373746684,48.26
b9076496ab0ff543,6011443805029970,6011200929754310,894523.2798957678,76.98
1743d911b8b32f9a,3779193243811710,4539038259647870,894557.911877646,50.53
d00bbaf67922e0f2,4532707769340070,3492969229743380,894570.9675833934,5367.38
ff006c2ee933f738,4486515879719200,4539506159122530,894588.9306308731,10.17
3203c3a4c908d775,6011145982066710,5557765964296770,894606.7537399967,63.54
f02d5a917904326e,6011395720565060,4539467308738180,894659.915895043,33.34
8d3ba998cfebe1f2,6011482778026730,4982660892875490,894729.3001690628,11269.7
141540d2a28fc6e9,4539435549995620,4486235419365640,894734.4199980577,58.18
286dabf525bf1a1f,6011033546859750,5577810073936100,894769.127718016,48.45
bba2c0dabbb1eadd,5221414400578030,6011483925287000,894830.1937172151,28.81
5ae34afa53ba4d4a,6011443805029970,5270053442582740,894852.3302431292,30
7e29108c7941c1d8,6011993325413000,6011609725519550,894868.5685497288,40.2
8ccdbb0306c22c0,6011770397885190,3756998637049040,894936.6646119007,16.85
18e1a8dbac7a477b,5488700947702050,4024007177349650,894965.0946214771,200
cf700e41aa904cb9,4929350795435450,3400254371747960,894973.8083593841,3226.04
84ff9f8f5a3d3860,4539999523703840,5377968688944250,895005.2151100484,500
266372789cd53620,4556934186654390,6011752625707630,895008.004966327,113.01
10b8ad8753fee223,5297761668590740,3769806059073700,895022.4240927638,1.7
65328fe161e9a9b5,5173695080034980,5577810073936100,895084.0375637773,87.44
e45139e6388d3b3f,5304621812898270,6011752625707630,895089.5063703153,83.63
cbec5c5c045daa72,3786233852125860,6011609725519550,895092.5555975378,74.43
c8f282cefe803e63,4716990968035280,6011234633599380,895094.3722491838,3510.71
c5f0d54ebe3f656f,5401136504711500,4929099913255070,895165.6507351312,1000
633ab13c9111f35,6011406555013170,3494434771919370,895236.0822236637,37.6
611da8a1a49a8ae6,6011976713620690,6011809195923390,895240.8863352585,0.25
12d2878064894237,6011145982066710,3470496432738500,895266.9242248047,63.36
2ab13e631dbe167,6011206091367510,3719223021023620,895278.5431237379,56.65
7b269a7b4dccc3ab,6011964585958390,5272423295103200,895333.2774864038,500
cea75c65b3d74172,6011145982066710,3470496432738500,895386.9476655767,46.19
e792dd39fe4f6c4f,3741589831136760,3485284831998190,895394.2564114117,30
4772bdff701b32c3,3733362911512980,6011790849651640,895411.520065325,1000
a1afa9ddb129f41c,6011915380515440,6011234633599380,895430.8656918587,2364.94
2a23803c9cffadeb,5414408335667180,6011196079760790,895455.0192311559,3392.2
c6fdd240f9817663,3712276551208380,5345396445255180,895470.9819738067,50
31dd3f99901523e1,5116042806684000,6011453657393580,895477.7578503637,40.97
579e8b39e7ed95be,5379449084759320,3769123861127710,895505.3755053749,50
798771395eb9c114,4449799989217420,6011809195923390,895520.356001974,33.07
67b3f8fb0232963c,4486721725423950,5134783320882910,895536.5513186043,29.61
15064f08d46fba48,4245869621038710,5535820455895330,895548.8486101899,85.62
ce47a0ba6ba40461,3730466993099170,4495813167005020,895601.0435265871,500
db9c48d9fb4433de,3418521855257380,5219574660384370,895655.5112661025,100
a8b47404e02878bc,3468479795042050,6011998015196080,895680.5135460419,50
3a5bc9d7c30d1ba8,5133157441444310,4929099913255070,895739.8919234065,500
3a7b3d460a1d6e9c,4532090642602980,3445318480259650,895786.9454582263,20
55fade3d37c16c22,4532007746353820,4024007177349650,895804.9886128462,30
fef837ecb6192aab,4486211269975160,4024007132940970,895814.5551126291,14.23
2c1a60c70d8d8eb,5466566896029590,6011809195923390,895864.2976977922,71.14
af2906f068ad78a9,5515082246837020,4916294881691630,895890.152159943,91.3
243c51996482223a,3770504866119430,4539467308738180,895962.2028833731,49.91
fddf8ba7abd3de85,3711519687204190,5345396445255180,895967.3580269683,30
d7d667a46a17c225,5131690299582870,3420519753219040,896013.1511025422,42.32
4a40c7465b285ea9,4024007149745320,4982660892875490,896046.8514194228,11087.71
61b500106e94383f,6011395720565060,3462813827766330,896058.031602085,16.36
eda7df5b556bc2d3,6011035838711590,5535820455895330,896099.9166012036,45.21
537a29b13e299e58,3745347646688970,3400254371747960,896154.1753452678,3509.87
cb88d9c24c2386e2,3732064058830340,6011858637233190,896225.5819186507,64.88
b1eda9abe877f002,4539888340457120,4556741512742490,896246.0143726945,1000
2f77517ca5ebe98f,3745347646688970,5377968688944250,896318.5330187632,500
589e04fa5fbd5b2b,3411506609096130,4982660892875490,896354.0318186122,9286.43
8efb2c839a2a99c9,3791611108355020,6011609725519550,896398.8058944155,51.11
b6e7e175729d9188,4556934186654390,6011752625707630,896428.2764175525,11.91
a8626ec0ce16c328,4929331179163520,4024007132940970,896487.892658448,60.34
c5efa139df6b906a,3783271691282970,4982660892875490,896504.2754428162,9880.99
78a3a2fe80de6f9a,6011790180802230,4556741512742490,896566.9162066487,200
2711b31bd521e5bc,6011175994480760,3707423758276390,896572.903321714,72.52
ed86540fd700deb1,3726154290861340,4539506159122530,896612.6802683288,23.66
372ecf49af787a12,4916588657431100,4486368931858520,896643.1453505675,49.52
7d9b2bd3a22763f5,4024007178254860,3485284831998190,896699.438169116,50
8a88acd28c0f7869,6011673781024200,3707423758276390,896728.0428736168,37.62
bbc744f02e3f31d8,4556738330434930,3447959762118810,896789.6774571097,30
ecebb9560ee5ec8c,5116042806684000,6011453657393580,896792.1625082998,54.24
1328f2373e31485b,6011580703824430,3719756231130400,896849.0410869974,34.73
3ab947d0c990782a,4556860470748500,5532005290299320,896899.6034432296,25.76
4b1731967013d807,6011145982066710,3470496432738500,896972.0090730008,59.27
3c98c06b11125c61,6011870724640420,3720141451189460,896997.2138022638,65.59
7d95faf13dc16975,5222413331853810,6011483925287000,897045.5182871127,7.82
d9888f8f8c1dd82b,3421700099105210,4495813167005020,897082.0970742279,50
e2aa83c29cb21100,3744612950714650,5535820455895330,897122.6122760486,24.14
5e96ed4064d312f9,3721155667249020,3462813827766330,897147.7026088191,39.99
c4616212ad51fbf7,3726154290861340,5134783320882910,897174.5940043882,30.01
c7c063e7f0e708f7,5397694840950090,4556741512742490,897229.1609171996,1000
fa1122bfb86cad80,6011973598999180,6011858637233190,897236.0034651628,51.53
b121ca339a84aa5b,6011798289171730,4539216691084150,897236.9482487119,5.06
e3daf5a6189e2f94,6011894260630520,4929099913255070,897257.951648342,30
2da1bd642570548f,4532449927112130,4486193344046540,897260.4095270623,100
e8250313fe7007f6,6011180655894430,5134783320882910,897299.5599505147,5.7
70c63dfddc0b8382,4539812265774270,3769123861127710,897353.7454663045,100
2e56c6f46347d16c,3778607203973010,6011730504222220,897365.0584490378,42.22
cb2d83533417c8e3,3424452162206110,4577507341421690,897433.1096310865,3094.59
d1a77e70abf77fe2,3480955100370260,4556972685601060,897446.1040621195,3453.84
e989e3145e61508e,5414408335667180,6011196079760790,897517.9449708288,2129.26
88bacb674435e854,6011673781024200,3707423758276390,897521.1855795882,77.78
d2558e5770899190,5424838118485660,5270053442582740,897566.3652893547,50
e69720b561883b62,3423231093539850,4916294881691630,897605.4214895124,56.25
49e1ca27e0cdb767,5235637131437700,4539216691084150,897662.1042403879,42.87
bf46d6658fbc410b,3797933596665530,3744391653203010,897692.8811541661,53.1
ddea87bddebce5a8,5203119044106680,6011182764362570,897708.572270826,21.24
a341b97d45b1ddb9,4892183976174300,3731244098162800,897756.4844121435,20
1b75430596209f92,3401191197154680,5567668373178340,897809.4412018844,40.0
7728a991354d2e06,3722590117422930,6011335130121350,897849.7053004447,63.7
3eb85e4ca18166d2,3445273199204610,5415890979651320,897916.0253073832,20
17fe0fbb815d04bc,6011439168663080,6011736611636070,897962.1352864102,50
ace409643b558a5,4556860470748500,6011100199397060,898016.16327324,8.45
ab293982abd291d5,4532807546837930,3453447935331030,898023.8847879737,38.28
3105021695ca6129,6011487402218650,3769806059073700,898066.29588604,10.47
95cd0feaf1173b8,4532020179850500,5515653094753200,898076.8679163207,20.57
552ae33af236cf94,4887960498121270,6011100199397060,898140.2140606703,38.7
73f745665361f97f,4288910062197920,5219574660384370,898194.1099294451,1000
54409767d48c3fc4,4916923050912110,3719223021023620,898207.9208049042,56.01
b026bc11919bd196,5446764707951240,3769806059073700,898257.3873377397,73.42
9bd84642d0a424bc,6011216495561930,3485284831998190,898259.9071786153,20
f6f5f6d2ce1488de,3730466993099170,4916251408361440,898291.9346769666,1723.31
fd2eae05d9474889,5158006789091910,4539467308738180,898330.4111177482,20.81
6f60f19b5de951f5,4486314403895340,6011182764362570,898365.1697688255,77.39
3a678be07afd532b,3446644031947410,3756998637049040,898373.4961836137,75.78
25b4ef967570fb35,3712276551208380,6011335130121350,898377.0784458998,65.08
2b67f30f60ccdc87,4556738330434930,4916829377472530,898406.7441237355,30
23085296367be4d0,5297761668590740,3731244098162800,898478.8350968619,1000
b92e9847eac21bbd,4716592620391650,5535820455895330,898549.459728019,25.39
be76a36bbd1f2c48,3498700441285260,6011217427697590,898588.7314094455,89.98
9c067c929a306bba,4716964782089900,4024007132940970,898634.8418324091,36.16
b70ee1413300e0a4,5408524701888910,3716713868203770,898659.3884634054,66.22
7c66512f6f14633b,3421346979969620,3719756231130400,898684.6963418584,13.8
777f27f4a17958d4,5526255285855060,4556741512742490,898713.3129183155,50
21d100aaee26074,4024007158402760,6011200929754310,898750.5512594591,81.77
aad02c029dd8f35d,6011443805029970,5270053442582740,898816.6523972645,1000
e4d3103a75f96dcb,3496583793073280,4609893192658680,898851.5946138137,2397.88
3edf6d2a369a0d1c,5466566896029590,5567668373178340,898874.4360396866,33.22
c89bd57b0d498cb4,4024007129978450,6011234633599380,898912.0524862716,3425.47
47ce66114d04fb6a,5392448270053750,5535820455895330,898977.2803196375,112.58
ededb3be934563e2,4887960498121270,4556741512742490,898988.4398735617,1000
bcf32b3aa47894c4,5158006789091910,3462813827766330,899047.4810298975,12.05
bf9355af20d35697,3477370810328320,5535820455895330,899060.2136501494,87.6
6c39be29e594f9b1,3772109672053070,4577507341421690,899090.9417163255,2536.23
71513576f02fcf04,6011907979163660,4556463172152670,899139.746725083,5676.69
a2ac5722fe7f1679,6011937764217030,3719453760675050,899149.5065733474,100
88f0589928c8fb97,6011922339011540,5428416597430280,899163.1759297266,23.31
26b96106a4be983a,5161328779985390,5272423295103200,899209.5920878327,1000
4eec5438ce7f09dc,6011798289171730,4539216691084150,899214.4700413904,30.66
aff34ccb1bf2f55b,6011600788541180,6011858637233190,899276.2810021819,60.71
6309d70ce04a1df1,4532881485359640,5535820455895330,899308.4746695008,47.38
1fd8de704a7dcb68,3476152601041830,5134783320882910,899352.7936950043,54.46
4e342c11429ea709,5365234653292540,5515653094753200,899405.4942977942,7.67
f11791c1578dae73,5598799174119560,4486907973456320,899471.6650470414,100
ea2e5c38040ce10d,4929350795435450,4024007177349650,899472.0785884566,50
9c2312dfb9462f31,6011137554431280,3400254371747960,899491.5321544214,1415.92
20de1a2ba6df2c13,3403420359064770,3492969229743380,899551.0216192328,108.21
223a7e2d4cdf4dd5,6011322049915620,6011730504222220,899577.9242304302,78.09
e12d8d60a58fc9ff,6011976713620690,4916294881691630,899619.1762090451,39.63
1f7bd55421ad4bef,4916344699861690,3707423758276390,899669.5510424486,98.3
6b89312634e8e2b4,4716990968035280,6011234633599380,899697.8194736345,3220.56
77eea0bcb97c527e,5408524701888910,3716713868203770,899747.7132995131,2.65
d91ba5bd5d2f46bc,3495742983211410,3746420280754460,899780.7458406121,4192.81
83e9f3aab7f67995,3419789550833210,3707423758276390,899792.7665507309,101.77
fc51eeae4704f053,3719565350951290,5428416597430280,899818.941717962,52.13
e0fafdc62b5099bf,6011494527537750,3731244098162800,899859.0194139235,100
9d36c299e060ed0d,6011443805029970,4609893192658680,899893.1860371492,3976.65
fa5c102881b63a43,5241466332293310,6011790849651640,899964.9964859048,20
99917b1f7ac5b1cc,4486515879719200,5134783320882910,900010.471029344,45.65
4e1dbb80f836c66b,5446764707951240,5181142465098920,900034.5256610456,34.21
3f0412e1c08cc139,5441253897128470,5515653094753200,900088.5977453366,29.41
88610cfd1ca955a7,5131690299582870,3453447935331030,900097.4431221383,119.7
2e11b3277bc2b19d,6011137554431280,4929066813246120,900150.7459037984,15.56
b39eda18e50c59de,5235637131437700,4916829377472530,900212.5757079114,30
46c643493dca3256,5441253897128470,6011625275281520,900269.2037944712,50
4dab0dd37483cb27,5307293297171300,6011998015196080,900291.2660117729,500
9dc44db9e2b2d3c6,6011258906206530,3426393127278200,900333.8746131152,26.24
e8bb0f4f6eb54549,3494549645407350,6011790849651640,900401.5081808101,20
89a1ed31f7f46254,6011903038895870,5535820455895330,900436.1863351568,71.18
40a96764362b04a,6011177098357170,4539467308738180,900475.6366832004,114.67
471b9e005a9f17b5,3484347143294160,4486235419365640,900489.6741854541,101.35
368c8f4145782d25,3495742983211410,4539038259647870,900492.5313857453,25.62
45c3aba2db862263,3411506609096130,4982660892875490,900557.4906287345,10529.39
4d90ce26a99bf068,3722590117422930,4539038259647870,900604.3178830661,26.07
9c40175c31528e91,3428869328725090,4495813167005020,900618.1109812919,500
a8192087ed766ff1,6011248578821490,4556972685601060,900623.8474078849,2882.47
28bc83aeeef2d35b,4486656562288040,5474449517899590,900695.9042264727,500
92dc8f7171d80cba,5467143517172300,3756998637049040,900709.077101982,51.19
85b3f7f6d31c8673,3420697169649360,3420519753219040,900746.939177864,23.28
4c7dd13b799a16f8,4716152859744210,5127569521832490,900802.5663200114,2707.65
ccb780ed82f7e634,3418968350619910,4556463172152670,900852.9218516637,3452.95
a45451ec4a171ec2,5446764707951240,3731244098162800,900866.287956373,30
3f7697820bed7a,4556471339905200,4916433417835780,900892.1870583682,5.82
2cdc32d1454efcc9,3710901249911480,4539467308738180,900952.3133127448,34.09
76b62e48164df1b,4539812265774270,6011858637233190,901030.1496954432,25.26
1733d398bd47a17a,6011206091367510,3746420280754460,901089.0123464597,3451.35
e34db7a0af3eb38,5133603844143030,3731244098162800,901135.280626504,500
d0068e0050e7c25,4556285885471420,6011217427697590,901198.9242955332,86.76
52dd08eefdb36fa4,6011907979163660,6011200929754310,901200.9502296188,55.7
e1791cbfa1653c4d,3735894502723820,6011217427697590,901250.4550705152,91.85
a1d46fbaea0cc823,6011004227024150,6011335130121350,901304.3613117065,3.51
82b26e9295a94497,4916050633213560,6011075324052050,901352.5450849062,1792.67
3654753990975689,6011908588707140,5428416597430280,901397.0596234825,86.72
db920266e5ef5dcb,3406328623518160,5535820455895330,901431.7748924193,61.37
8d16992ad6bdef5e,5411196953269540,4495813167005020,901471.97350258,200
303c17fb2b4eceba,3769156510522880,3462813827766330,901502.1634206724,47.59
c317f71b9c8ab266,6011137554431280,5345396445255180,901562.1006254595,20
e24f07fc8741d5da,6011293797774660,3462813827766330,901632.4622540982,37.53
d05d74ad67f322d,4716517413307520,4577507341421690,901692.7003352327,3097.17
9d291a4e2866cc8b,5325136855264250,3793908657538950,901698.6954690154,55.02
4539845b81a7137f,5280605365247230,3494434771919370,901721.3531714227,44.66
80660513db708a5d,5302352891256930,5557765964296770,901742.7196168095,46.41
f745ae0075911371,6011922339011540,5428416597430280,901743.1523371794,34.61
d3583cf2b5ec49ab,3468479795042050,6011246415672530,901773.7207997439,100.57
51b4f202b06e8e7a,3452081118876030,6011182764362570,901841.7626662449,102.3
7697f2eac22cf265,5397694840950090,3744391653203010,901886.131150165,83.36
13b7cb76ef0429b0,5216063957557240,5532005290299320,901912.8024728721,69.45
4a0356afd99536a7,5138199642243880,5415890979651320,901982.4092673333,500
592877e502107904,6011023607247870,4556674960519830,902045.231576081,89.84
629ffc1feff32373,5199356939520840,6011771484024500,902109.3390916003,50
5061eb24762c80e9,5199356939520840,6011771484024500,902160.4715130656,1000
4500e2f434d3dd42,3406328623518160,5535820455895330,902223.6602742013,48.78
b43c17e63f44f6e8,4916780262769300,3417016523960880,902274.29785871,91.22
ae8ebee375792d1b,5257132522115170,5577810073936100,902341.9484606169,9.2
629f25722f54fd51,6011428324577300,3719223021023620,902375.2822367662,30.54
499d1f543f1bb1e9,3779193243811710,3400254371747960,902392.4974287794,2636.28
feddcc1d283e688a,6011903038895870,3719722950977110,902403.3643836174,93.28
21f39ad49531c793,3418845692114250,6011234633599380,902448.6791414832,3094.79
6f8535efff2ed6d7,4532007746353820,5345396445255180,902463.1007964646,1000
95a0314573033f4b,3726154290861340,3781526870310120,902496.3671327743,99.69
5e1b87a54816de0b,6011820433537390,5219574660384370,902559.6200596119,100
be1a259817ad6ef,4716690452026180,6011730504222220,902616.0017169812,77.39
730740086840b7d,4024007178254860,3453447935331030,902653.0377930447,92.63
70953dc1447e3b1c,4916780262769300,5181142465098920,902724.0766938118,26.95
6681d212321c9bd4,4486721725423950,4716911315759160,902745.2376466184,31.11
4527e9373425f171,6011937764217030,3719453760675050,902764.6070747761,50
ebd22d33bcd38388,4024007178254860,5474449517899590,902818.9770525481,1000
1373563ca36913b3,6011025261366440,6011736611636070,902879.8921638944,500
f295950bb57ee0ed,5158006789091910,5577810073936100,902918.9789715755,70.62
46434833a660046c,5477653882430050,4556972685601060,902925.8298242054,2700.87
aa5a5004a3f36d17,4288910062197920,3756998637049040,902978.4337852888,58.89
c5267b3f1ee47dd5,5291494129909850,6011335130121350,902992.9877507547,45.69
68f012dfdd3b58dc,6011993325413000,3470496432738500,903036.7379489227,100.81
74e4281ac151ae24,4716625822520000,5532005290299320,903062.3881040607,73.99
5d1a1ce263724085,5215727048674920,3731244098162800,903071.3110655172,1000
f1069a85409c80f6,5272090424980650,3769123861127710,903126.2617609769,100
55855ed320ab80c5,5232442101971240,5181142465098920,903195.5142720932,13.04
fe733bd296370c2d,5215727048674920,3707423758276390,903235.2489732297,118.87
19cd84b979dd1c47,4539866599664720,6011453657393580,903250.480954575,89.27
f1be04c6c168ff18,5170077704525890,3781526870310120,903255.2318738692,1.13
17d2536601ecb3f6,5162963538381130,6011163273028100,903298.6619261394,33.0
7fae18c34bd783ed,3442344704365370,4556741512742490,903363.668105388,200
7bcdb9d8b0553eb5,4486656562288040,4916294881691630,903427.321728846,35.3
6c1f274459103fd5,5123473166154190,5134783320882910,903450.6094123408,51.59
13bcde55a3cba859,6011435011938980,3462813827766330,903510.6681749709,4.99
f7f61764d680ca16,6011915380515440,3719756231130400,903577.2723240075,25.22
49d724ed5c179d52,4024007106665440,3719223021023620,903637.3553497358,108.0
4288d2c7798c200c,3478598436312840,5515653094753200,903690.4264704175,95.49
1a2837eb7f704fd6,5467447176462020,3719722950977110,903711.6711905973,33.39
7f25356007138a36,3744472675388510,5567668373178340,903737.0094006893,34.07
abb0181071c3af84,5193591350869200,4929099913255070,903789.8359136023,20
92ea9bfb18f04a3d,3418968350619910,5270053442582740,903848.0117282363,1000
8aa4efc7d06b8736,5161328779985390,5272423295103200,903870.1856330639,20
d443376d3b2e2f1a,3797933596665530,4556674960519830,903939.7577596104,95.01
26bb0b8da765f0ca,6011293797774660,5577810073936100,903986.198487947,7.56
614e954870968aa4,4288910062197920,3420519753219040,903994.9646035546,35.66
449b93a6b8fe62a7,3478598436312840,3492969229743380,904045.3731219138,7224.01
